divresey,diversey,0.875
commeical,commercial,0.842105263158
datne,dante,0.8
hubbie,hobbie,0.833333333333
marind,martin,0.833333333333
diverye,diversey,0.8
marshfidl,marshfield,0.842105263158
sstate,state,0.909090909091
oaklay,oakley,0.833333333333
aberdn,aberdeen,0.857142857143
camlpell,campbell,0.875
aberde,aberdeen,0.857142857143
kaeting,keating,0.857142857143
laprote,laporte,0.857142857143
chrsitaian,christiana,0.8
drecel,drexel,0.833333333333
calume,calumet,0.923076923077
peterosn,peterson,0.875
eerhardt,eberhart,0.875
spaulindg,spaulding,0.888888888889
dorchte,dorchester,0.823529411765
calumt,calumet,0.923076923077
monvale,montvale,0.933333333333
marylang,maryland,0.875
fiftha,fifth,0.909090909091
natson,matson,0.833333333333
divsey,diversey,0.857142857143
lwdnale,lawndale,0.8
jonqil,jonquil,0.923076923077
coutez,cortez,0.833333333333
baybo,balbo,0.8
nengard,newgard,0.857142857143
princetona,princeton,0.947368421053
hod,hood,0.857142857143
kingsberry,kingsbury,0.842105263158
hoo,hood,0.857142857143
foser,foster,0.909090909091
how,howe,0.857142857143
jurnior,junior,0.923076923077
yate,yates,0.888888888889
wolfran,wolfram,0.857142857143
warwack,warwick,0.857142857143
wetnworth,wentworth,0.888888888889
philiips,phillips,0.875
shored,shore,0.909090909091
junewat,juneway,0.857142857143
washingtno,washington,0.9
palatime,palatine,0.875
crgiger,cregier,0.857142857143
shorew,shore,0.909090909091
orachrd,orchard,0.857142857143
kadvale,kedvale,0.857142857143
horel,shore,0.8
delph,delphia,0.833333333333
marquett,marquette,0.941176470588
kilborun,kilbourn,0.875
ramdolph,randolph,0.875
kiladr3e,kildare,0.8
marquete,marquette,0.941176470588
wine,wisner,0.8
arher,archer,0.909090909091
pulina,paulina,0.923076923077
clkar,clark,0.8
fir,fair,0.857142857143
walen,wallen,0.909090909091
maidson,madison,0.857142857143
centaerl,central,0.8
wrigtwood,wrightwood,0.947368421053
manisteea,manistee,0.941176470588
charlston,charleston,0.947368421053
semary,seminary,0.857142857143
catyrine,catherine,0.823529411765
aramore,ardmore,0.857142857143
lmadison,madison,0.933333333333
hawthorn,hawthorne,0.941176470588
armatiage,armitage,0.823529411765
hawthore,hawthorne,0.941176470588
slate,state,0.8
evams,evans,0.8
california bvd,california,0.833333333333
sherield,sheffield,0.823529411765
shcubert,schubert,0.875
eberhadt,eberhart,0.875
finacial,financial,0.941176470588
mewland,newland,0.857142857143
miwaukke,milwaukee,0.823529411765
eullerton,fullerton,0.888888888889
aversa,avers,0.909090909091
ohae park,oak park,0.823529411765
payton,paxton,0.833333333333
steworst,stewart,0.8
concorn,concord,0.857142857143
champlian,champlain,0.888888888889
ahland,ashland,0.923076923077
marrimac,merrimac,0.875
distric,district,0.933333333333
cheltenhamp,cheltenham,0.952380952381
emertt,emmett,0.833333333333
flouernoy,flournoy,0.941176470588
artesina,artesian,0.875
eastood,eastwood,0.933333333333
touty,touhy,0.8
masow,mason,0.8
armirage,armitage,0.875
magnolai,magnolia,0.875
indpendence bl,independence,0.846153846154
taor,taylor,0.8
wavela,waveland,0.857142857143
kemore,kenmore,0.923076923077
demming,deming,0.923076923077
clarneodn,larned,0.8
randolph ull,randolph,0.8
lyland,leland,0.833333333333
bertea,berteau,0.923076923077
rashalnd,ashland,0.8
winneconda,winneconna,0.9
washenwa,washtenaw,0.823529411765
berencie,berenice,0.875
ebhart,eberhart,0.857142857143
fremnot,fremont,0.857142857143
maplewoido,maplewood,0.842105263158
plyomuth,plymouth,0.875
mdiway park,midway park,0.909090909091
elmk,elm,0.857142857143
elml,elm,0.857142857143
elme,elm,0.857142857143
ahthony,anthony,0.857142857143
cuylerav,cuyler,0.857142857143
wash,wabash,0.8
everdeen,evergreen,0.823529411765
duyler,cuyler,0.833333333333
libergy,liberty,0.857142857143
karkov,karlov,0.833333333333
elms,elm,0.857142857143
ebrook,edbrooke,0.857142857143
lecleire,leclaire,0.875
milligan,mulligan,0.875
harelm,harlem,0.833333333333
glenwodo,glenwood,0.875
geneve,geneva,0.833333333333
ciceoa,cicero,0.833333333333
latgeld,altgeld,0.857142857143
arteian,artesian,0.933333333333
divisoin,division,0.875
drumnond,drummond,0.875
milwaukeae,milwaukee,0.947368421053
ciceor,cicero,0.833333333333
montrose hwy,montrose,0.8
keystonea,keystone,0.941176470588
elm6,elm,0.857142857143
hays,hayes,0.888888888889
freemotn,fremont,0.8
hudosn,hudson,0.833333333333
keelera,keeler,0.923076923077
alfgeld,altgeld,0.857142857143
galand,garland,0.923076923077
latrobea,latrobe,0.933333333333
haye,hayes,0.888888888889
hamilion,hamilton,0.875
hayn,haynes,0.8
winebego,winnebago,0.823529411765
blackstonea,blackstone,0.952380952381
englenside,ingleside,0.842105263158
madiwon,madison,0.857142857143
macine,racine,0.833333333333
juneay,juneway,0.923076923077
catalpaaa,catalpa,0.875
longa,long,0.888888888889
saginiaw,saginaw,0.933333333333
junewaay,juneway,0.933333333333
chicaggo,chicago,0.933333333333
willinington,wellington,0.818181818182
mayman,wayman,0.833333333333
randolhp,randolph,0.875
eacanaba,escanaba,0.875
artessan,artesian,0.875
leveitt,leavitt,0.857142857143
rvesnwood,ravenswood,0.842105263158
rockwella,rockwell,0.941176470588
jermoe,jerome,0.833333333333
welll,wells,0.8
pulaki,pulaski,0.923076923077
welle,wells,0.8
austi,austin,0.909090909091
gottage,cottage,0.857142857143
austn,austin,0.909090909091
lkae shore,lake shore,0.9
ellne,ellen,0.8
morgon,morgan,0.833333333333
grovd,grove,0.8
gordont,gordon,0.923076923077
camp,campus,0.8
belmo,belmont,0.833333333333
ejffery,jeffery,0.857142857143
monitro,monitor,0.857142857143
cocoran,corcoran,0.933333333333
glenlaek,glenlake,0.875
hamlni,hamlin,0.833333333333
sherdan,sheridan,0.933333333333
gordong,gordon,0.923076923077
strator,stratford,0.875
drumond,drummond,0.933333333333
ogeleby,oglesby,0.857142857143
auther,luther,0.833333333333
carpter,carpenter,0.875
dicken,dickens,0.923076923077
mawell,maxwell,0.923076923077
plymoth,plymouth,0.933333333333
lueall,luella,0.833333333333
louisa,louise,0.833333333333
kedzei,kedzie,0.833333333333
louisi,louise,0.833333333333
louiso,louise,0.833333333333
calfionira,california,0.8
louiss,louise,0.833333333333
orleand,orleans,0.857142857143
woodward,woodard,0.933333333333
ogelsby,oglesby,0.857142857143
addidon,addison,0.857142857143
parksidea,parkside,0.941176470588
miichigan,michigan,0.941176470588
lavenge,lavergne,0.8
champaign,champlain,0.888888888889
washtenawa,washtenaw,0.947368421053
nndiana,indiana,0.857142857143
shefifeild,sheffield,0.842105263158
weserna,western,0.857142857143
wilow,willow,0.909090909091
grendhaw,grenshaw,0.875
morregan,morgan,0.857142857143
lnider,linder,0.833333333333
caliofnria,california,0.8
greene,green,0.909090909091
hasted,halsted,0.923076923077
joquil,jonquil,0.923076923077
granvile,granville,0.941176470588
vincenns,vincennes,0.941176470588
caporte,laporte,0.857142857143
monistr,monitor,0.857142857143
mohile,mobile,0.833333333333
vincenne,vincennes,0.941176470588
eberahwrt,eberhart,0.823529411765
bishpo,bishop,0.833333333333
fost,foster,0.8
doulgas,douglas,0.857142857143
kersey,jersey,0.833333333333
fullerot,fuller,0.857142857143
dmeing,deming,0.833333333333
cylbourn,clybourn,0.875
colesa,coles,0.909090909091
artenian,artesian,0.875
lott,olcott,0.8
karwell,farwell,0.857142857143
euclida,euclid,0.923076923077
avelon,avalon,0.833333333333
vinvcenens,vincennes,0.842105263158
fulleron,fullerton,0.941176470588
preserve,reserve,0.933333333333
cullim,cullom,0.833333333333
froniter,frontier,0.875
emdrald,emerald,0.857142857143
meryland,maryland,0.875
feildmore,fillmore,0.823529411765
intitute,institute,0.941176470588
clawk,clark,0.8
laman,lyman,0.8
paxon,paxton,0.909090909091
normandi,normandy,0.875
lehoyne,hoyne,0.833333333333
merriamic,merrimac,0.823529411765
dalvin,davlin,0.833333333333
heating,keating,0.857142857143
alkeshore,lake shore,0.842105263158
seealy,seeley,0.833333333333
vinncenes,vincennes,0.888888888889
congeres,congress,0.875
frotn,front,0.8
hadin,harding,0.833333333333
kosner,kostner,0.923076923077
sedwcik,sedgwick,0.8
peroie,erie,0.8
canyon,cannon,0.833333333333
peroia,peoria,0.833333333333
jannseen,janssen,0.8
kingstona,kingston,0.941176470588
kingstone,kingston,0.941176470588
dmane,dante,0.8
stratfrod,stratford,0.888888888889
finsbury,kingsbury,0.823529411765
agatitea,agatite,0.933333333333
berenicea,berenice,0.941176470588
barndon,brandon,0.857142857143
balmorla,balmoral,0.875
eastern,western,0.857142857143
magonlia,magnolia,0.875
irvine,vine,0.8
prk,park,0.857142857143
lakeshhore,lake shore,0.9
naryland,maryland,0.875
chill,cahill,0.909090909091
geenva,geneva,0.833333333333
sedgwixk,sedgwick,0.875
avres,avers,0.8
glenwlkae,glenlake,0.823529411765
maneo,manor,0.8
deraborn,dearborn,0.875
muskeson,muskegon,0.875
auguta,augusta,0.923076923077
leporte,laporte,0.857142857143
kilburn,kilbourn,0.933333333333
edbooke,edbrooke,0.933333333333
springifeld,springfield,0.909090909091
lamonon,monon,0.833333333333
unon,union,0.888888888889
cullerotn,cullerton,0.888888888889
hohawk,mohawk,0.833333333333
humbodlt,humboldt,0.875
elenlake,glenlake,0.875
indpendance,independence,0.869565217391
ffremonot,fremont,0.875
eldridge,elbridge,0.875
laklakeshore,lake shore,0.818181818182
marsheild,marshfield,0.842105263158
marcher,archer,0.923076923077
avstin,austin,0.833333333333
benslet,bensley,0.857142857143
meadd,meade,0.8
mayploe,maypole,0.857142857143
pulaksli,pulaski,0.8
yatest,yates,0.909090909091
givin,givins,0.909090909091
kernard,bernard,0.857142857143
doglas,douglas,0.923076923077
walner,warner,0.833333333333
cobliss,corliss,0.857142857143
petrson,peterson,0.933333333333
rushing,pershing,0.8
forrst,forest,0.833333333333
phiips,phillips,0.857142857143
paulin,paulina,0.923076923077
carabee,larrabee,0.8
cortlant,cortland,0.875
nveron,vernon,0.833333333333
hae,hale,0.857142857143
cyrl,cyril,0.888888888889
forman,foreman,0.923076923077
princeto,princeton,0.941176470588
keelet,keeley,0.833333333333
pormonitory,promontory,0.857142857143
eriest,erie,0.8
cortlanf,cortland,0.875
har,hart,0.857142857143
cortlanc,cortland,0.875
torrance,torrence,0.875
peteson,peterson,0.933333333333
beldon,elsdon,0.833333333333
indianaplis,indianapolis,0.95652173913
preserv,reserve,0.857142857143
deevon,devon,0.909090909091
leavargne,lavergne,0.823529411765
cumberaldn,cumberland,0.8
claerndon,clarendon,0.888888888889
ridgeay,ridgeway,0.933333333333
shidan,sheridan,0.857142857143
calforna,california,0.888888888889
elizbaeth,elizabeth,0.888888888889
ocatvia,octavia,0.857142857143
carpneter,carpenter,0.888888888889
courtlnd,cortland,0.875
kimbill,kimball,0.857142857143
independendea,independence,0.88
beanard,bernard,0.857142857143
kimal,kimball,0.833333333333
soctt,scott,0.8
ridgelan,ridgeland,0.941176470588
awyne,wayne,0.8
corest,forest,0.833333333333
juewnay,juneway,0.857142857143
olk,polk,0.857142857143
admore,ardmore,0.923076923077
dauphine,dauphin,0.933333333333
for,ford,0.857142857143
mcleon,mclean,0.833333333333
trhoop,throop,0.833333333333
kolfax,colfax,0.833333333333
sott,scott,0.888888888889
clark park,lake park,0.842105263158
sangon,sangamon,0.857142857143
colles,coles,0.909090909091
hermatiage,hermitage,0.842105263158
sherman,sheridan,0.8
kilparick,kilpatrick,0.947368421053
asotr,astor,0.8
ridgweay,ridgeway,0.875
laleshore,lake shore,0.842105263158
enlson,nelson,0.833333333333
pulkasi,pulaski,0.857142857143
hermoine,hermione,0.875
hoybe,hoyne,0.8
easlake,eastlake,0.933333333333
cortz,cortez,0.909090909091
garnt,grant,0.8
adea,ada,0.857142857143
geroge,george,0.833333333333
ainsile,ainslie,0.857142857143
praorie,prairie,0.857142857143
wbansi,wabansia,0.857142857143
sanamono,sangamon,0.875
plaines,desplaines,0.823529411765
delpiaa,delphia,0.857142857143
camal,canal,0.8
diviiosn,division,0.875
hermige,hermitage,0.875
bowne,bowen,0.8
eastwdoo,eastwood,0.875
w circle,west circle,0.842105263158
maupole,maypole,0.857142857143
paulaskir,pulaski,0.875
oladys,gladys,0.833333333333
uplaski,pulaski,0.857142857143
elizeth,elizabeth,0.875
kenzie,kinzie,0.833333333333
langamon,sangamon,0.875
egglestonave,eggleston,0.857142857143
thorop,throop,0.833333333333
oakewodo,oakwood,0.8
havarre,navarre,0.857142857143
franisoc,francisco,0.823529411765
drummona,drummond,0.875
drummong,drummond,0.875
ranice,rice,0.8
promitoryd,promontory,0.8
dvierey,diversey,0.8
beech,beach,0.8
drummons,drummond,0.875
adline,aldine,0.833333333333
dmaen,damen,0.8
eermak,cermak,0.833333333333
arlingotn,arlington,0.888888888889
sawyrt,sawyer,0.833333333333
peson,pearson,0.833333333333
washingtno park,washington park,0.933333333333
aever,avers,0.8
bellvuue,bellevue,0.875
mabgo,mango,0.8
sedgwick sgt,sedgwick,0.8
rooselvelt,roosevelt,0.947368421053
winemac,winnemac,0.933333333333
lakeshore nb,lake shore,0.818181818182
carpener,carpenter,0.941176470588
cytle,lytle,0.8
hollan,holland,0.923076923077
chrisitana,christiana,0.9
bisscll,bissell,0.857142857143
oakewood,oakwood,0.933333333333
anthory,anthony,0.857142857143
jefrson,jefferson,0.875
cheridan,sheridan,0.875
avavalon,avalon,0.857142857143
garlnd,garland,0.923076923077
loomi,loomis,0.909090909091
elom,elm,0.857142857143
hoxiea,hoxie,0.909090909091
straford,stratford,0.941176470588
mclurg,mcclurg,0.923076923077
karrabee,larrabee,0.875
camnbridge,cambridge,0.947368421053
priinceton,princeton,0.947368421053
hemtiage,hermitage,0.823529411765
akle,oakley,0.8
devov,devon,0.8
michogan,michigan,0.875
devom,devon,0.8
filmore,fillmore,0.933333333333
colriss,corliss,0.857142857143
larvergnea,lavergne,0.888888888889
manmora,marmora,0.857142857143
clevalnd,cleveland,0.823529411765
loren,loron,0.8
leclaire al,leclaire,0.842105263158
ainalsie,ainslie,0.8
latalpa,catalpa,0.857142857143
crysalw,crystal,0.857142857143
torrrance,torrence,0.823529411765
wessern,western,0.857142857143
kiimball,kimball,0.933333333333
alrgeld,altgeld,0.857142857143
laflih,laflin,0.833333333333
halssted,halsted,0.933333333333
institiute,institute,0.947368421053
parneil,parnell,0.857142857143
newgrad,newgard,0.857142857143
kedie,kedzie,0.909090909091
burlington,arlington,0.842105263158
wolcotta,wolcott,0.933333333333
burilng,burling,0.857142857143
southosre,south shore,0.8
hogkins,hopkins,0.857142857143
idgway,ridgeway,0.857142857143
mapelwood,maplewood,0.888888888889
trumbjll,trumbull,0.875
welling,wellington,0.823529411765
escanabe,escanaba,0.875
drexek,drexel,0.833333333333
grenview,greenview,0.941176470588
clyobvurn,clybourn,0.823529411765
elenore,eleanor,0.857142857143
sacramentoa,sacramento,0.952380952381
roosemon,rosemont,0.875
lawgley,langley,0.857142857143
lookwood,lockwood,0.875
greeenw,green,0.833333333333
greeenv,green,0.833333333333
mahy,may,0.857142857143
heromsa,hermosa,0.857142857143
berinice,berenice,0.875
ellls,wells,0.8
lockwodd,lockwood,0.875
hxoie,hoxie,0.8
northhroe,north shore,0.8
ogles,oglesby,0.833333333333
hmoan,homan,0.8
winoma,winona,0.833333333333
lasamie,laramie,0.857142857143
eknmore,kenmore,0.857142857143
deplaiens,desplaines,0.842105263158
despaiens,desplaines,0.842105263158
eguenie,eugenie,0.857142857143
lakeshored,lake shore,0.9
beasley,bensley,0.857142857143
statae,state,0.909090909091
chicagoii,chicago,0.875
artasian,artesian,0.875
gladya,gladys,0.833333333333
hseridan,sheridan,0.875
langl,langley,0.833333333333
koscoe,roscoe,0.833333333333
gladyd,gladys,0.833333333333
corcoren,corcoran,0.875
mormandy,normandy,0.875
gladyw,gladys,0.833333333333
harrisn,harrison,0.933333333333
harriso,harrison,0.933333333333
kirklnad,kirkland,0.875
weiland,wieland,0.857142857143
calement,calumet,0.8
terrence,torrence,0.875
jacksno,jackson,0.857142857143
dearbron,dearborn,0.875
hlasted,halsted,0.857142857143
esatlake,eastlake,0.875
spaudlng,spaulding,0.823529411765
prinetion,princeton,0.888888888889
bleont,lemont,0.833333333333
hermitageeee,hermitage,0.857142857143
myers,meyer,0.8
wabnisia,wabansia,0.875
cabmridge,cambridge,0.888888888889
cheltemham,cheltenham,0.9
hremitae,hermitage,0.823529411765
rosewood,redwood,0.8
bitersweet,bittersweet,0.952380952381
wastinaw,washtenaw,0.823529411765
corrnell,cornell,0.933333333333
sheriwin,sherwin,0.933333333333
wicker,wacker,0.833333333333
aisie,ainslie,0.833333333333
wiclox,wilcox,0.833333333333
greence,green,0.833333333333
lenon,leona,0.8
ausrin,austin,0.833333333333
nomticello,monticello,0.8
webste4,webster,0.857142857143
addioisn,addison,0.8
langrey,langley,0.857142857143
greenhsaw,grenshaw,0.823529411765
kenneht,kenneth,0.857142857143
elils,wells,0.8
mienrva,minerva,0.857142857143
chicafo,chicago,0.857142857143
hanley,hale,0.8
kevadle,kedvale,0.857142857143
hussen,haussen,0.923076923077
okaley,oakley,0.833333333333
park park,oak park,0.823529411765
munroe,monroe,0.833333333333
christinia,christiana,0.9
vernun,vernon,0.833333333333
osaga,osage,0.8
calumette,calumet,0.875
isben,ibsen,0.8
madions,madison,0.857142857143
ansilie,ainslie,0.857142857143
sherifan,sheridan,0.875
kimbalkkl,kimball,0.875
milde,mildred,0.833333333333
addisdo,addison,0.857142857143
clintin,clinton,0.857142857143
spirngfeild,springfield,0.818181818182
belleview,bellevue,0.823529411765
lkaeshore,lake shore,0.842105263158
wesern,western,0.923076923077
fletchre,fletcher,0.875
chaltenham,cheltenham,0.9
mcclorg,mcclurg,0.857142857143
vicennes,vincennes,0.941176470588
mcclcurg,mcclurg,0.933333333333
raciine,racine,0.923076923077
edmare,edmaire,0.923076923077
winnomac,winnemac,0.875
insitute,institute,0.941176470588
bropmton,brompton,0.875
dorhestera,dorchester,0.9
sherridan,sheridan,0.941176470588
puller,fuller,0.833333333333
bernand,bernard,0.857142857143
throop at,throop,0.8
prometory,promontory,0.842105263158
grorge,george,0.833333333333
ashlandaa,ashland,0.875
kenmor,kenmore,0.923076923077
hrarrison,harrison,0.941176470588
lawrence4,lawrence,0.941176470588
blueisland,blue island,0.952380952381
lawrence3,lawrence,0.941176470588
elain,elaine,0.909090909091
adidson,madison,0.857142857143
oadkalke,oakdale,0.8
hnion,union,0.8
gonnison,gunnison,0.875
oakley bl,oakley,0.8
hurons,huron,0.909090909091
oakled,oakley,0.833333333333
amganolia,magnolia,0.823529411765
addisonad,addison,0.875
avis,jarvis,0.8
east island,castle island,0.833333333333
sate,state,0.888888888889
matchez,natchez,0.857142857143
douglsa,douglas,0.857142857143
lawrencea,lawrence,0.941176470588
lawrencec,lawrence,0.941176470588
surry,surrey,0.909090909091
wrighwodo,wrightwood,0.842105263158
strhodes,rhodes,0.857142857143
parkisde,parkside,0.875
hemitae,hermitage,0.875
hemitag,hermitage,0.875
chrsitina,christiana,0.842105263158
wahington,washington,0.947368421053
fianncia,financial,0.823529411765
cermak tf,cermak,0.8
randooph,randolph,0.875
deabrorn,dearborn,0.875
lawreler,lawler,0.857142857143
campwell,campbell,0.875
nmarquette,marquette,0.947368421053
jonuil,jonquil,0.923076923077
muskeogtn,muskegon,0.823529411765
cornleia,cornelia,0.875
palina,paulina,0.923076923077
mainestee,manistee,0.823529411765
indianana,indiana,0.875
paline,palatine,0.857142857143
bloomindale,bloomingdale,0.95652173913
garfeild,garfield,0.875
kodvale,kedvale,0.857142857143
stocktpn,stockton,0.875
hyone,hoyne,0.8
bll,bell,0.857142857143
kilbourne,kilbourn,0.941176470588
praiie,prairie,0.923076923077
kilbourna,kilbourn,0.941176470588
nelden,belden,0.833333333333
nortrh,north,0.909090909091
stradford,stratford,0.888888888889
aadison,madison,0.857142857143
trumbel,trumbull,0.8
aberdeena,aberdeen,0.941176470588
cornekia,cornelia,0.875
herson,henderson,0.8
raschre,rascher,0.857142857143
northwest hgy,northwest,0.818181818182
avirs,avers,0.8
dadison,madison,0.857142857143
idiana,indiana,0.923076923077
clairmon,claremont,0.823529411765
awbansia,wabansia,0.875
lafayett,lafayette,0.941176470588
pulaklsi,pulaski,0.8
westlake,eastlake,0.875
ong,long,0.857142857143
arthinigton,arthington,0.952380952381
delawrae,delaware,0.875
marshfireld,marshfield,0.952380952381
laforte,laporte,0.857142857143
nrohshore,north shore,0.8
wabasha,wabash,0.923076923077
dearwborn,dearborn,0.941176470588
wilcott,wolcott,0.857142857143
mcihigana,michigan,0.823529411765
sherdaisn,sheridan,0.823529411765
armitte,armitage,0.8
rosement,rosemont,0.875
pascher,rascher,0.857142857143
sangamen,sangamon,0.875
devitt,dewitt,0.833333333333
noridca,nordica,0.857142857143
corwell,crowell,0.857142857143
huddon,hudson,0.833333333333
ernon,vernon,0.909090909091
chicgo,chicago,0.923076923077
newberrt,newberry,0.875
oakwald,oakenwald,0.875
arteisn,artesian,0.8
hiarrison,harrison,0.941176470588
menonnee,menomonee,0.823529411765
clurg,mcclurg,0.833333333333
bauer,baker,0.8
perhsinig,pershing,0.823529411765
harrabee,larrabee,0.875
aberdean,aberdeen,0.875
wilsona,wilson,0.923076923077
claifonria,california,0.8
wilsond,wilson,0.923076923077
grnd,grand,0.888888888889
byrno,byron,0.8
palmre,palmer,0.833333333333
lna,luna,0.857142857143
purshing,pershing,0.875
waune,wayne,0.8
fidge,ridge,0.8
leaivtt,leavitt,0.857142857143
noth,north,0.888888888889
wodolawn,woodlawn,0.875
randolph upp,randolph,0.8
wentwood,kenwood,0.8
independance,independence,0.916666666667
cheltanhan,cheltenham,0.8
pagea,page,0.888888888889
eleln,ellen,0.8
ainle,ainslie,0.833333333333
trumboldt,humboldt,0.823529411765
linoln,lincoln,0.923076923077
kenmor3,kenmore,0.857142857143
institle,institute,0.823529411765
divsery,diversey,0.8
arche,archer,0.909090909091
altgald,altgeld,0.857142857143
campbe,campbell,0.857142857143
bansley,bensley,0.857142857143
lafayte,lafayette,0.875
shakespaewre,shakespeare,0.869565217391
columbai,columbia,0.875
maldan,malden,0.833333333333
zinzie,kinzie,0.833333333333
paeson,patterson,0.8
lawr,lawler,0.8
archr,archer,0.909090909091
prinston,princeton,0.823529411765
shakespere,shakespeare,0.952380952381
lotur,lotus,0.8
lotuw,lotus,0.8
artesiana,artesian,0.941176470588
armitae,armitage,0.933333333333
belmntr,belmont,0.857142857143
clyborne,clybourn,0.875
geminary,seminary,0.875
madisos,madison,0.857142857143
shefeild,sheffield,0.823529411765
winneconna pkr,winneconna,0.833333333333
crysal,crystal,0.923076923077
stweart,stewart,0.857142857143
winneconna pky,winneconna,0.833333333333
clank,clark,0.8
montcello,monticello,0.947368421053
roosevlet,roosevelt,0.888888888889
winstno,winston,0.857142857143
saganaw,saginaw,0.857142857143
ingelsie,ingleside,0.823529411765
eugerie,eugenie,0.857142857143
osceolo,osceola,0.857142857143
hermiag,hermitage,0.875
hermiae,hermitage,0.875
michigna,michigan,0.875
dauhpin,dauphin,0.857142857143
wels,wells,0.888888888889
roger,rogers,0.909090909091
roges,rogers,0.909090909091
monara,onarga,0.833333333333
flounry,flournoy,0.8
exahange,exchange,0.875
morose,morse,0.909090909091
fairifeild,fairfield,0.842105263158
marnie,marine,0.833333333333
ravenswoedo,ravenswood,0.857142857143
parkng,park,0.8
lithuanina,lituanica,0.842105263158
seleey,seeley,0.833333333333
eastriver,east river,0.947368421053
millre,miller,0.833333333333
glanwood,glenwood,0.875
diver,dover,0.8
lincol,lincoln,0.923076923077
potowatomee,potawatomie,0.818181818182
randalph,randolph,0.875
weste,western,0.833333333333
ohillips,phillips,0.875
millarda,millard,0.933333333333
kloiwe,lowe,0.8
sheritan,sheridan,0.875
illnios,illinois,0.8
colbmia,columbia,0.8
harvrad,harvard,0.857142857143
musgegon,muskegon,0.875
pesrson,pearson,0.857142857143
pauia,paulina,0.833333333333
sacrmanento,sacramento,0.857142857143
gogers,rogers,0.833333333333
moblie,mobile,0.833333333333
petersno,peterson,0.875
unioini,union,0.833333333333
cheltheham,cheltenham,0.9
hutchinon,hutchinson,0.947368421053
groove,grove,0.909090909091
willett,willetts,0.933333333333
natomav,natoma,0.923076923077
geneva er,geneva,0.8
birchwodio,birchwood,0.842105263158
chesntut,chestnut,0.875
newgarda,newgard,0.933333333333
dominick kst,dominick,0.8
rhodea,rhodes,0.833333333333
homewodo,homewood,0.875
manisteee,manistee,0.941176470588
mann,manton,0.8
mano,manor,0.888888888889
larrobe,latrobe,0.857142857143
maroey,marcey,0.833333333333
dayion,dayton,0.833333333333
adddiosn,addison,0.8
colubmia,columbia,0.875
greneiew,greenview,0.823529411765
marquetta,marquette,0.888888888889
millaro,millard,0.857142857143
homna,homan,0.8
buren,buena,0.8
palmor,palmer,0.833333333333
marshfi,marshfield,0.823529411765
elberhart,eberhart,0.941176470588
llincoln,lincoln,0.933333333333
pleasnat,pleasant,0.875
lutehr,luther,0.833333333333
trumblll,trumbull,0.875
kignsbury,kingsbury,0.888888888889
ceeley,seeley,0.833333333333
mcihgigan,michigan,0.823529411765
aadms,adams,0.8
richmo,richmond,0.857142857143
kidlare,kildare,0.857142857143
thrrop,throop,0.833333333333
shaakespaere,shakespeare,0.869565217391
lakewdo,lakewood,0.8
spauding,spaulding,0.941176470588
loojis,loomis,0.833333333333
hayen,hayes,0.8
diverse,diversey,0.933333333333
fransco,francisco,0.875
maidon,marion,0.833333333333
jackspn,jackson,0.857142857143
